viewId,viewName,province,city,viewImg,viewDes,viewTime,viewTransport,viewTicket,viewOpenTime,viewAddress,,star
475,香港湿地公园,香港,香港,http://n1-q.mafengwo.net/s11/M00/D7/5B/wKgBEFsgn_aAYr3EAA4qVlaYrN802.jpeg,香港湿地公园分为「访客中心」及「湿地保护区」两大部分，并有品种繁多的动物。进门的访客中心有看展览的，有卖商品的，有看短片的，有个卖食品的大家乐。更有室内游戏区（沼泽历奇），而湿地保护区则是一大片的湿地环境，当中包括澹水沼泽、水池、芦苇床、泥滩、红树林、草地及林地等，可以在里头的近距离欣赏各式各样的野生动植物。,1天,"1、九广西铁天水围站转乘轻铁705或706线，于天秀站（经隧道）或湿地公园站（经天桥）到公园；2、深圳湾口岸618(专线小巴)到公园；3、金钟(西)巴士站乘967线巴士至俊宏轩站下车，再步行约3分钟,；4、265M、265B步行约15分钟。",成人HK$30元，儿童（3至不足18岁）/全日制学生/长者（65岁或以上）HK$15，儿童（3岁以下）免费。（可用八达通）,"周一、周三-周日、公众假期10:00-17:00,售票时间9:30-16:00;周二闭馆(公众假期除外)，如遇恶劣天气可能临时关闭，具体请参考官网。",香港新界天水围湿地公园路香港湿地公园,,5
483,星光大道,香港,香港,http://n2-q.mafengwo.net/s11/M00/BA/C7/wKgBEFtYTAuAJJIeAAiq6ATg7xA03.jpeg,"·星光大道彷照美国好莱坞星光大道设计，连接红磡和尖沙咀，从香港艺术馆旁伸延至新世界中心。
·从香港德高望重的老牌电影人到当代国际港片大师在这里留下他们手印和签名，还有李小龙铜像。
·以电影为主题，文艺星华每日都会在星光大道上映。",1-3小时,"地铁：从港铁尖东站J出口步行约3分钟。
巴士：九龙巴士：13X、203、208、215X、219X、230X、26、260X、268B、269B、28、35A、41A、5、5A、5C、69B、8、81C、87D、8A (循环线)、8P (循环线)、98D、K16、N216 (通宵服务)、N241 (通宵服务)、N271 (通宵服务)、N281 (通宵服务)
新世界第一巴士：110
城巴：973、A21、N21
新大屿山巴士：1R",免费,全天,香港特别行政区九龙尖沙咀星光大道,,4
248,东钱湖风景旅游区,浙江,宁波,http://p2-q.mafengwo.net/s8/M00/63/60/wKgBpVUzn7SAM_ORAB8bxZjoUuk52.jpeg,"·是浙江最大的淡水湖，由谷子湖、梅湖和外湖组成，相当于杭州西湖的四倍。
·东钱湖人气最旺的景点是小普陀附近的长堤，推荐沿着长堤走走，观赏东钱湖风光。
·除了参观景点，骑车环东钱湖可以说是最受欢迎的活动，可以悠闲地欣赏沿岸的湖光山色和自然村落。",3小时以上,"公交：109、603、620-2、629、654、660、905路郑隘村站；109、603、620、629、654、660路东钱湖中学站
自驾：上海方向：走沪杭高速或A4高速转杭州湾跨海大桥，过杭州湾大桥－沈海高速－绕城高速－杭甬高速－宁波东出口下－下应大道－鄞县大道－东钱湖大道－东钱湖核心景区。
杭州方向：杭甬高速－宁波东出口下－下应大道－鄞县大道－东钱湖大道－东钱湖核心景区
温州方向：甬台温高速-宁波东出口下－下应大道－鄞县大道－东钱湖大道－东钱湖核心景区
宁波市区-下应大道－鄞县大道－东钱湖大道－东钱湖核心景区。",四大景点套票:99人民币 (1月1日-12月31日 周一-周日),"全天 (1月1日-12月31日 周一-周日)
tips:
内部各小景点开放时间不同，详询景区售票处",宁波市鄞州区安石路777号,,3
201,杭州宋城景区,浙江,杭州,http://b4-q.mafengwo.net/s11/M00/F5/3C/wKgBEFqXVJWATuoJABzFG57IHNg24.jpeg,"·位于杭州西南市郊，是中国最大的宋文化主题公园，大型歌舞演出《宋城千古情》是其一绝。
·年接待游客1000万，“建筑为形，文化为魂”，城内斗拱飞檐，真实还原了宋代都市风貌。
·是中国非物质文化遗产集聚地。活着的清明上河图、聊斋惊魂鬼屋等高科技体验项目惊喜不断。
·园区内《王员外家抛绣球》、《穿越快闪秀》等二十大演艺秀闻名遐迩，给游客带来独特的游览体验。",3小时以上,"飞机指南：乘坐飞机前来宋城旅游，可从杭州萧山国际机场转乘汽车到达市区，距离30公里。
杭州萧山国际机场——宋城
乘坐机场大巴→武林门民航售票处下（步行至武林门站）→换乘公交318路
机场电话：+86 571 86662539
火车指南：杭州站（城站火车站）——宋城
乘坐地铁1号线(文泽路方向)→龙翔桥站下→换乘公交4路
杭州火车东站——宋城
乘坐地铁1号线（湘湖方向）→龙翔桥站下→换乘公交4路
自驾指南：
市区方向：可经复兴路、虎跑路、梅岭南路、钱江一桥（钱塘江大桥）→之江路→往转塘方向
其他方向：可经杭州绕城高速→之江路→往转塘方向
汽车指南：杭州汽车客运中心站——宋城
乘坐地铁1号线（湘湖方向）→龙翔桥站下→换乘公交4路
杭州汽车西站——宋城
乘坐公交102路→凤山门站下→换乘公交308路
乘坐公交假日2线→宋城东站下
杭州汽车北站——宋城
乘坐公交188路→延安路湖滨站下（步行至龙翔桥站）→换乘公交4路
杭州汽车南站——宋城
乘坐公交334路→感应桥南(宋城)站下
乘坐公交39路→复兴路北口站下→换乘公交308路
火车指南
可乘坐公交121、190、308、318、354、4、510、1400、287、287(区间)、夜间线202到宋城站下；
假日2号线宋城东站下；
334感应桥南（宋城）站下；
103路、324路感应桥北（宋城）站下；
1403五浦桥站下",门票+《宋城千古情》演出票:观众席310人民币/贵宾席320人民币/带桌豪华沙发席580人民币 (1月1日-12月31日 周一-周日),"09:00-21:00 (1月1日-12月31日 周一-周日)
tips:
开放时间为：9:00-《宋城千古情》最后一场演出结束后40分钟",杭州市西湖区之江路148号,,3
245,蒋氏故居,浙江,奉化,http://b2-q.mafengwo.net/s8/M00/45/57/wKgBpVUQE42AKmniAA3fkaFR_mg19.jpeg,"·蒋介石和蒋经国的故居，第四批全国重点文物保护单位，近现代重要史迹及代表性建筑。
·故居是群体建筑，内部包括丰镐房、小洋房、玉泰盐铺等，局为传统的前厅后堂，两厢四堂格局。
·建筑布楼轩相接，墨柱赭壁，富丽堂皇，前厅及左右还有三个花园，园内不还有蒋氏宗祠和蒋母陵园。
·厅堂廊庑内布满雕刻彩画，报本堂有蒋介石亲书的“报本尊亲是谓道德要道”和“寓理帅气”匾额。",1-3小时,可以在溪口客运站、武岭广场、集散中心乘坐106路公交车到所要到达的目的地,"普通票:120人民币 (1月1日-12月31日 周一-周日)
半票:60至70周岁老年人、6周岁(不含)至18周岁(含)未成年人、全日制大学本科及以下学历学生等
免票:70周岁以上老年人、6周岁(含)以下或身高1.2米(含)以下儿童、残疾人士、离休干部、现役军人等
tips:
更多优惠政策详情请参考官网","07:45-17:00(蒋氏故居景点),08:00-16:45(蒋母陵园景点) (1月1日-12月31日 周一-周日)",宁波市奉化区溪口镇武岭东路,,4
181,灵隐寺,浙江,杭州,http://n1-q.mafengwo.net/s5/M00/E2/03/wKgB3FGYta-APXYeABGQpQCYsdY78.jpeg,"·毗邻西湖，是中国最早的佛教寺院和中国十大古刹之一，留存着各朝代众多精美文物。
·天王殿上悬“云林禅寺”匾额，为清康熙帝所题，寺内宝物汇集。
·山上有许多奇幻多变的洞壑，遍布五代以来的佛教石窟造像，是我国江南少见的古代石窟艺术瑰宝。
·这里是济公的出家地，据说求愿很灵验，每天来礼佛祈福的香客络绎不绝。",1-3小时,乘坐7、807、游1、2、4路公交车在灵隐站下车。,"飞来峰:45人民币；灵隐寺:30人民币 (1月1日-12月31日 周一-周日)
tips:
· 进入灵隐寺必须先购买飞来峰景区门票
· 早上05:30以前进入飞来峰景区免票
· 无学生票","07:30-17:45；停止售票时间:17:00；停止入场时间:17:15 (1月1日-12月31日 周一-周日)
tips:
· 佛诞节日、朔望、国定节假日，早上提前30分钟开门。
· 每逢农历十四、三十晚上开门至次日凌晨两点关门。",杭州市西湖区法云弄1号,,5
177,三潭印月,浙江,杭州,http://n2-q.mafengwo.net/s6/M00/9F/48/wKgB4lKO6_uANG5OAAVQZRIkbLs11.jpeg,"·又称小瀛洲，是西湖三岛中面积最大、唯一能上岛游览的一个岛，被誉为西湖第一胜境。
·轮廓像“田”字，外圈环形是江南园林，内部被十字形的岛和桥分割成四个小湖，充满诗情画意。
·全岛花木疏密相间，以翠柳，荷花，红枫，木芙蓉为主，是江南水上庭院艺术的代表作。
·人民币一元纸币的背面采用三潭印月的盛景，可见其在我国风景名胜中占据极其重要的标志作用。",获取失败,上岛游玩需要乘游船，分为豪华画舫（有空调）和普通游船两种，游玩结束后可凭票乘船返回至花港、湖滨、中山、岳庙码头其中任意一个码头。,"联票:(包含船票、小瀛洲、三潭映月)55人民币 (1月1日-12月31日 周一-周日)
tips:
更多联票详情请参考站内产品或景区现场公示",08:00-17:00,杭州市西湖区杭州西湖风景名胜区内三潭印月,,3
270,松兰山海滨旅游度假区,浙江,象山,http://b3-q.mafengwo.net/s6/M00/F2/91/wKgB4lNl_2WAJcsfAALu1pJTnUQ89.jpeg,"·松兰山海滨旅游度假区位于宁波市象山县东南 ，距县城9公里， 规划总面积25.1平方公里。
·与普陀山、桃花岛隔海相望，大自然的造化使它形成了曲折的港弯、 美丽的岛礁和多处岬角、沙滩，海蚀地貌又使沿岸礁石林立，千姿百态。
·内部沙滩多达五六个，有沙面宽阔的千米长沙，也有几十米长的小沙滩， 沙滩少质有的坚硬，有的细纯净，都是金黄的细沙。
·还有抗倭遗迹、兵寨保存完好，道教、佛教景观相对应，渔村民俗文化多彩多姿。",1天,乘坐公交111路,普通票:30人民币 (1月1日-12月31日 周一-周日),"08:00-20:30 (05月01日-10月31日 周一-周日)
08:00-17:00 (10月01日-次年04月30日 )",浙江省宁波市象山县宁波松兰山旅游度假区,,4
273,天童寺,浙江,宁波,http://n4-q.mafengwo.net/s7/M00/50/78/wKgB6lRayz6AIe18AAfReFPbMdM19.jpeg,"天童寺始建于西晋，禅宗五大名刹之一，号称“东南佛国”。 是雄尊秀蔚，千楹万础，规模宏大的禅宗十方丛林。
天童禅寺现存的规模，基本上保持明季的格局。整个建筑群体布局严谨，结构精致，主次分明，疏密得体。雄伟高大的天王殿、佛殿、法堂、藏经楼、罗汉堂等主体殿堂，依次座落在倚山势而建的广阔台基上，一殿高于一殿逐级高升，气势磅礴。各殿堂均按我国古代传统建筑形式，重檐叠阁，画栋雕梁，庄严而古朴，成为古刹的“中轴线”。",1-3小时,"乘公交车需75-90分钟左右。宁波汽车东站，然后向西北方步行约100米到宁波公交福明站
（世纪大道旁），在此乘坐前往天童寺的直达车空调162路（约10-15分钟一班）。票价3元",免费,04:00-19:00 (1月1日-12月31日 周一-周日),宁波市鄞州区东吴镇天童禅寺,,4
253,芝水滩景区,浙江,宁波,http://n4-q.mafengwo.net/s9/M00/73/E4/wKgBs1g8-y-AL_isAAHdRTpMkzU24.jpeg,芝水滩景区 以自然生态和养生文化为其景观特征，主要景点有瑞岩寺遗址、森林公园、灵芝湖等。 更以自然生态和养生文化为其景观特征，主要景点有瑞岩寺遗址、森林公园、灵芝湖等。瑞岩寺始创于唐朝会昌年间（ 841-846），其后几经兴衰，到清光绪三十年（1904年），因慈禧太后钦赐蔵经而名声大震，与阿育王寺、天童室并称“东南佛国”。芝水桥、十二峰、灵芝山等“瑞岩十景”曾经留下了众多历史文化名人踏寻流连的足迹，至今神韵存、森林公园拥有罕见的亚热带最典型的自然生态群落，植物种类多达 738种，有银杏、水杉、三尖杉等子遗树种以及金钱松、樟树、枫香等风景植物；这里还有众多鸟类、兽类、爬行类等动物，万其是堪称万年小恐龙之称的国家级保护动物--镇海棘螈，其进化历史至少有一千五百万年，具有珍贵的物种多样性和遗传性变异研究价值，景区专门设有镇海棘源自然保护区。,获取失败,乘坐公交709-5路瑞岩寺班次，到瑞岩寺风景区下即可。,门票30人民币,08:00-16:00 (1月1日-12月31日 周一-周日),浙江省宁波市北仑区柴桥瑞岩寺林场,,4
